T1,T2,Goff-Gratch,HylandWexler,Tetens,Magnus,JiLiFormual,Buck,time
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:40:43
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:40:48
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:40:53
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:08
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:08
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:08
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:13
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:18
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:23
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:28
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:33
26.6,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:38
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:43
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:48
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:53
26.5,26.1,877.542718904382,104.217828533929,105.464870871498,873.962155264471,105.467831432186,0.0569416652865159,'2021/8/31 9:41:58
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:03
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:08
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:13
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:18
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:23
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:28
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:33
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:38
26.6,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:43
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:48
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:53
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:42:58
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:03
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:08
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:13
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:18
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:23
26.6,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:38
26.6,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:39
26.6,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:39
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:43
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:48
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:53
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:43:58
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:03
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:08
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:13
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:18
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:23
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:28
26.6,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:33
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:39
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:44
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:49
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:54
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:44:59
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:04
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:09
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:14
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:19
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:24
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:29
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:34
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:39
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:44
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:49
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:54
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:45:59
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:04
26.5,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:09
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:14
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:19
26.5,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:24
26.5,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:29
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:34
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:39
26.5,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:44
26.5,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:49
26.5,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:54
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:46:59
26.5,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:04
26.4,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:09
26.4,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:14
26.4,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:19
26.4,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:24
26.4,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:29
26.4,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:34
26.4,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:39
26.4,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:44
26.4,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:49
26.4,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:54
26.4,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:47:59
26.3,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:04
26.4,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:09
26.3,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:14
26.3,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:19
26.3,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:24
26.3,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:29
26.3,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:34
26.3,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:39
26.3,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:44
26.3,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:49
26.3,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:54
26.3,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:48:59
26.3,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:04
26.3,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:09
26.3,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:14
26.3,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:19
26.3,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:24
26.2,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:29
26.3,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:34
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:39
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:44
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:49
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:54
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:49:59
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:04
26.2,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:09
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:14
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:19
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:24
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:29
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:34
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:39
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:44
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:49
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:54
26.2,26.2,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:50:59
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:04
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:09
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:14
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:19
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:24
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:29
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:34
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:39
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:44
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:49
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:54
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:51:59
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:04
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:09
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:14
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:19
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:24
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:29
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:34
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:39
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:44
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:49
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:54
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:52:59
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:04
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:09
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:14
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:19
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:24
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:29
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:34
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:49
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:50
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:50
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:54
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:53:59
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:04
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:09
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:14
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:19
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:24
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:29
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:34
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:39
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:44
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:49
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:54:54
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:00
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:04
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:10
26.2,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:15
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:20
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:25
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:30
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:35
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:40
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:45
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:50
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:55:55
26.1,26,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:00
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:05
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:10
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:15
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:20
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:25
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:30
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:35
26.1,26,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:40
26.1,26,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:45
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:50
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:56:55
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:00
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:05
26.1,26,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:10
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:15
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:20
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:25
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:30
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:35
26.1,26,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:40
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:45
26.1,26,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:50
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:57:55
26.1,26,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:58:00
26.1,26,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:58:05
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:58:10
26.1,26,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:58:15
26.1,26,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:58:20
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:58:25
26.1,26.1,690.013186073586,103.223160094653,104.160078502857,687.297974775204,104.162380750609,0.368614265735101,'2021/8/31 9:58:30
