T1,T2,Goff-Gratch,HylandWexler,Tetens,Magnus,JiLiFormual,Buck,time
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:44:41
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:44:46
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:44:51
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:44:56
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:01
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:06
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:11
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:16
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:21
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:26
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:31
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:36
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:41
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:46
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:51
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:45:56
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:46:01
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:46:06
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:46:11
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:46:16
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:46:21
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:46:26
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:46:31
24.2,24.3,100,100,100,100,100,100,'2021/9/6 8:46:36
24.3,24.3,100,100,100,100,100,100,'2021/9/6 8:46:41
24.3,24.3,100,100,100,100,100,100,'2021/9/6 8:46:46
24.3,24.3,100,100,100,100,100,100,'2021/9/6 8:46:51
24.3,24.3,100,100,100,100,100,100,'2021/9/6 8:46:56
24.3,24.3,100,100,100,100,100,100,'2021/9/6 8:47:01
24.3,24.3,100,100,100,100,100,100,'2021/9/6 8:47:06
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:47:11
24.3,24.3,100,100,100,100,100,100,'2021/9/6 8:47:16
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:47:21
24.3,24.3,100,100,100,100,100,100,'2021/9/6 8:47:26
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:47:31
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:47:36
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:47:41
24.3,24.3,100,100,100,100,100,100,'2021/9/6 8:47:46
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:47:51
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:47:56
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:01
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:06
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:11
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:16
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:21
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:26
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:31
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:36
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:41
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:46
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:51
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:48:56
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:01
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:06
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:11
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:26
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:27
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:27
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:31
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:36
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:41
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:46
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:52
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:49:57
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:02
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:07
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:12
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:17
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:22
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:27
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:32
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:37
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:42
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:47
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:52
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:50:57
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:02
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:07
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:12
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:17
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:22
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:27
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:32
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:37
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:42
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:47
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:52
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:51:57
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:02
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:07
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:12
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:17
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:22
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:27
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:32
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:37
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:42
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:47
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:52
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:52:57
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:02
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:07
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:12
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:17
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:22
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:27
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:32
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:37
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:42
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:47
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:52
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:53:57
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:02
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:07
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:12
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:17
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:22
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:27
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:32
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:37
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:42
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:47
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:54:52
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:54:57
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:55:02
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:55:07
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:55:12
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:55:17
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:55:22
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:55:27
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:55:32
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:55:37
24.3,24.5,100,100,100,100,100,100,'2021/9/6 8:55:42
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:55:47
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:55:52
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:55:57
24.3,24.5,100,100,100,100,100,100,'2021/9/6 8:56:02
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:56:07
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:56:12
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:56:17
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:56:22
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:56:27
24.3,24.5,100,100,100,100,100,100,'2021/9/6 8:56:32
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:56:37
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:56:42
24.3,24.5,100,100,100,100,100,100,'2021/9/6 8:56:47
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:56:52
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:56:57
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:57:02
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:57:07
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:57:12
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:57:17
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:57:22
24.3,24.5,100,100,100,100,100,100,'2021/9/6 8:57:27
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:57:32
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:57:37
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:57:42
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:57:47
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:57:52
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:57:57
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:58:02
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:58:07
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:58:12
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:58:17
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:58:22
24.3,24.5,100,100,100,100,100,100,'2021/9/6 8:58:27
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:58:32
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:58:37
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:58:42
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:58:47
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:58:52
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:58:57
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:59:02
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:59:07
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:59:12
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:59:17
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:59:22
24.3,24.5,100,100,100,100,100,100,'2021/9/6 8:59:27
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:59:32
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:59:37
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:59:42
24.3,24.4,100,100,100,100,100,100,'2021/9/6 8:59:47
24.4,24.5,100,100,100,100,100,100,'2021/9/6 8:59:52
24.4,24.4,100,100,100,100,100,100,'2021/9/6 8:59:57
24.3,24.5,100,100,100,100,100,100,'2021/9/6 9:00:02
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:07
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:12
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:17
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:22
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:27
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:32
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:37
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:42
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:47
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:53
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:00:58
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:03
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:08
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:13
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:18
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:23
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:28
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:33
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:38
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:43
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:48
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:53
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:01:58
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:03
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:08
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:13
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:18
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:23
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:28
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:33
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:38
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:43
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:48
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:53
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:02:58
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:03
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:08
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:13
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:18
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:23
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:28
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:33
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:38
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:43
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:48
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:53
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:03:58
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:03
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:08
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:13
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:18
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:23
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:28
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:33
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:38
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:43
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:48
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:53
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:04:58
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:03
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:08
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:13
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:18
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:23
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:28
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:33
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:38
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:43
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:48
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:53
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:05:58
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:03
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:08
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:13
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:18
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:23
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:28
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:33
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:38
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:43
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:58
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:58
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:06:58
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:03
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:08
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:13
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:18
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:23
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:28
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:33
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:38
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:43
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:48
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:53
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:07:58
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:08:03
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:08:08
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:08:13
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:08:18
24.4,24.6,100,100,100,100,100,100,'2021/9/6 9:08:23
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:08:28
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:08:33
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:08:38
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:08:43
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:08:48
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:08:53
24.4,24.6,100,100,100,100,100,100,'2021/9/6 9:08:58
24.4,24.6,100,100,100,100,100,100,'2021/9/6 9:09:03
24.4,24.5,100,100,100,100,100,100,'2021/9/6 9:09:08
24.4,24.6,100,100,100,100,100,100,'2021/9/6 9:09:13
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:09:18
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:09:33
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:09:34
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:09:34
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:09:38
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:09:43
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:09:48
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:09:53
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:09:58
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:10:03
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:10:08
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:10:13
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:10:18
24.4,24.6,100,100,100,100,100,100,'2021/9/6 9:10:23
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:10:28
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:10:33
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:10:39
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:10:43
24.5,24.6,100,100,100,100,100,100,'2021/9/6 9:10:49
24.5,24.5,100,100,100,100,100,100,'2021/9/6 9:10:54
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:10:59
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:04
24.4,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:09
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:14
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:19
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:24
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:29
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:34
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:39
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:44
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:49
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:54
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:11:59
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:04
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:09
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:14
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:19
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:24
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:29
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:34
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:39
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:44
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:49
24.5,24.6,-117.491487847331,98.7325097448469,98.4189883698673,-116.497780691936,98.4179507965383,647.357597248081,'2021/9/6 9:12:54
